,id,time,hash,diff
11341,\Oasis - Wonderwall,29.466122448979597,14408604040.0,0.0
11342,\Oasis - Wonderwall,29.48934240362812,14408604640.0,0.0
11343,\Oasis - Wonderwall,29.512562358276643,14408604640.0,0.0
11344,\Oasis - Wonderwall,29.53578231292517,14408604040.0,0.0
11345,\Oasis - Wonderwall,29.559002267573696,12208604040.0,14.860770975056688
11346,\Oasis - Wonderwall,29.582222222222224,12208604040.0,14.883990929705217
11347,\Oasis - Wonderwall,29.60544217687075,12208804040.0,0.0
11348,\Oasis - Wonderwall,29.628662131519278,12208604040.0,14.93043083900227
11349,\Oasis - Wonderwall,29.6518820861678,14408606240.0,0.0
11350,\Oasis - Wonderwall,29.675102040816327,14408606240.0,0.0
11351,\Oasis - Wonderwall,29.69832199546485,14008606240.0,0.0
11352,\Oasis - Wonderwall,29.72154195011338,12208606240.0,19.319002267573698
11353,\Oasis - Wonderwall,29.744761904761905,12208006440.0,0.0
11354,\Oasis - Wonderwall,29.76798185941043,12208606440.0,20.54965986394558
11355,\Oasis - Wonderwall,29.79120181405896,14009005040.0,0.0
11356,\Oasis - Wonderwall,29.814421768707483,13808606040.0,0.0
11357,\Oasis - Wonderwall,29.83764172335601,13608405640.0,0.0
11358,\Oasis - Wonderwall,29.860861678004536,16208606040.0,0.0
11359,\Oasis - Wonderwall,29.88408163265306,12608607240.0,18.018684807256236
11360,\Oasis - Wonderwall,29.90730158730159,16809007840.0,0.0
11361,\Oasis - Wonderwall,29.930521541950117,16208607640.0,0.0
11362,\Oasis - Wonderwall,29.95374149659864,16610607840.0,0.0
11363,\Oasis - Wonderwall,29.976961451247167,16408808040.0,0.0
11364,\Oasis - Wonderwall,30.00018140589569,13608604240.0,0.0
11365,\Oasis - Wonderwall,30.02340136054422,15208606640.0,0.0
11366,\Oasis - Wonderwall,30.046621315192745,15008604040.0,0.0
11367,\Oasis - Wonderwall,30.06984126984127,16208604040.0,0.0
11368,\Oasis - Wonderwall,30.0930612244898,16208604040.0,0.0
11369,\Oasis - Wonderwall,30.116281179138323,15208604040.0,0.0
11370,\Oasis - Wonderwall,30.139501133786847,15009204040.0,0.0
11371,\Oasis - Wonderwall,30.162721088435376,15409006640.0,0.0
11372,\Oasis - Wonderwall,30.1859410430839,15208606440.0,0.0
11373,\Oasis - Wonderwall,30.209160997732425,12210204040.0,0.0
11374,\Oasis - Wonderwall,30.232380952380957,14011404040.0,0.0
11375,\Oasis - Wonderwall,30.25560090702948,15211404040.0,0.0
11376,\Oasis - Wonderwall,30.278820861678007,14211604040.0,0.0
11377,\Oasis - Wonderwall,30.30204081632653,18011204040.0,0.0
11378,\Oasis - Wonderwall,30.325260770975056,17012007440.0,0.0
11379,\Oasis - Wonderwall,30.348480725623585,17011604040.0,0.0
11380,\Oasis - Wonderwall,30.37170068027211,12611804040.0,0.0
11381,\Oasis - Wonderwall,30.394920634920634,14609606840.0,0.0
11382,\Oasis - Wonderwall,30.418140589569163,14809406440.0,0.0
11383,\Oasis - Wonderwall,30.441360544217687,15208804040.0,0.0
11384,\Oasis - Wonderwall,30.46458049886621,15009204040.0,0.0
11385,\Oasis - Wonderwall,30.48780045351474,15008606440.0,0.0
11386,\Oasis - Wonderwall,30.511020408163265,15608604040.0,0.0
11387,\Oasis - Wonderwall,30.534240362811797,15408608040.0,0.0
11388,\Oasis - Wonderwall,30.55746031746032,14808408040.0,0.0
11389,\Oasis - Wonderwall,30.580680272108843,15010005040.0,0.0
11390,\Oasis - Wonderwall,30.60390022675737,15608407840.0,0.0
11391,\Oasis - Wonderwall,30.627120181405896,12208404040.0,0.0
11392,\Oasis - Wonderwall,30.65034013605442,16609204040.0,0.0
11393,\Oasis - Wonderwall,30.67356009070295,14208804040.0,0.0
11394,\Oasis - Wonderwall,30.696780045351478,14010004840.0,0.0
11395,\Oasis - Wonderwall,30.72,12210604640.0,0.0
11396,\Oasis - Wonderwall,30.743219954648527,12408604040.0,0.0
11397,\Oasis - Wonderwall,30.76643990929705,13408604040.0,0.0
11398,\Oasis - Wonderwall,30.78965986394558,13208604040.0,0.0
11399,\Oasis - Wonderwall,30.812879818594105,13808604640.0,0.0
11400,\Oasis - Wonderwall,30.83609977324263,13809204040.0,0.0
11401,\Oasis - Wonderwall,30.85931972789116,14409204640.0,0.0
11402,\Oasis - Wonderwall,30.882539682539683,13809206440.0,0.0
11403,\Oasis - Wonderwall,30.905759637188208,14409206440.0,0.0
11404,\Oasis - Wonderwall,30.928979591836736,14608606440.0,0.0
11405,\Oasis - Wonderwall,30.95219954648526,14608606440.0,0.0
11406,\Oasis - Wonderwall,30.97541950113379,15008606440.0,0.0
11407,\Oasis - Wonderwall,30.998639455782317,16609204040.0,0.0
11408,\Oasis - Wonderwall,31.02185941043084,14608604440.0,0.0
11409,\Oasis - Wonderwall,31.045079365079367,15810404040.0,0.0
11410,\Oasis - Wonderwall,31.06829931972789,17409404640.0,0.0
11411,\Oasis - Wonderwall,31.091519274376417,17208404840.0,0.0
11412,\Oasis - Wonderwall,31.114739229024945,13608805440.0,0.0
11413,\Oasis - Wonderwall,31.13795918367347,14208805240.0,0.0
11414,\Oasis - Wonderwall,31.161179138321994,14008605840.0,0.0
11415,\Oasis - Wonderwall,31.184399092970523,13609005640.0,0.0
11416,\Oasis - Wonderwall,31.207619047619048,13808806640.0,0.0
11417,\Oasis - Wonderwall,31.230839002267576,12208604240.0,0.0
11418,\Oasis - Wonderwall,31.2540589569161,12209404240.0,0.0
11419,\Oasis - Wonderwall,31.277278911564625,13808406840.0,0.0
11420,\Oasis - Wonderwall,31.300498866213157,15608406840.0,0.0
11421,\Oasis - Wonderwall,31.32371882086168,12209406840.0,0.0
11422,\Oasis - Wonderwall,31.346938775510203,15209807040.0,0.0
11423,\Oasis - Wonderwall,31.37015873015873,15410006840.0,0.0
11424,\Oasis - Wonderwall,31.393378684807256,15210004040.0,0.0
11425,\Oasis - Wonderwall,31.41659863945578,14610004040.0,0.0
11426,\Oasis - Wonderwall,31.43981859410431,14609404040.0,0.0
11427,\Oasis - Wonderwall,31.463038548752834,14809406440.0,0.0
11428,\Oasis - Wonderwall,31.486258503401363,14809404040.0,0.0
11429,\Oasis - Wonderwall,31.509478458049887,14609404040.0,0.0
11430,\Oasis - Wonderwall,31.53269841269841,14609404040.0,0.0
11431,\Oasis - Wonderwall,31.55591836734694,14409204040.0,0.0
11432,\Oasis - Wonderwall,31.579138321995465,14409204040.0,0.0
11433,\Oasis - Wonderwall,31.60235827664399,14409204040.0,0.0
11434,\Oasis - Wonderwall,31.62557823129252,14609204040.0,0.0
11435,\Oasis - Wonderwall,31.648798185941043,17208406240.0,0.0
11436,\Oasis - Wonderwall,31.67201814058957,14009404640.0,0.0
11437,\Oasis - Wonderwall,31.695238095238096,13208204640.0,0.0
11438,\Oasis - Wonderwall,31.71845804988662,16411204040.0,0.0
11439,\Oasis - Wonderwall,31.74167800453515,17208208040.0,0.0
11440,\Oasis - Wonderwall,31.764897959183678,14608205840.0,0.0
11441,\Oasis - Wonderwall,31.7881179138322,14609605640.0,0.0
11442,\Oasis - Wonderwall,31.811337868480727,15008805640.0,0.0
11443,\Oasis - Wonderwall,31.83455782312925,16208406240.0,0.0
11444,\Oasis - Wonderwall,31.857777777777777,14208604040.0,0.0
11445,\Oasis - Wonderwall,31.880997732426305,13809006640.0,0.0
11446,\Oasis - Wonderwall,31.90421768707483,13609206640.0,0.0
11447,\Oasis - Wonderwall,31.92743764172336,14008806840.0,0.0
11448,\Oasis - Wonderwall,31.950657596371883,14008805240.0,0.0
11449,\Oasis - Wonderwall,31.973877551020408,13809005640.0,0.0
11450,\Oasis - Wonderwall,31.997097505668936,13408604640.0,0.0
11451,\Oasis - Wonderwall,32.020317460317465,14008806840.0,0.0
11452,\Oasis - Wonderwall,32.04353741496599,13409206640.0,0.0
11453,\Oasis - Wonderwall,32.066757369614514,15408806840.0,0.0
11454,\Oasis - Wonderwall,32.08997732426304,13208204640.0,0.0
11455,\Oasis - Wonderwall,32.113197278911564,13208404240.0,0.0
11456,\Oasis - Wonderwall,32.13641723356009,13408804040.0,0.0
11457,\Oasis - Wonderwall,32.15963718820862,14409806440.0,0.0
11458,\Oasis - Wonderwall,32.182857142857145,14409804040.0,0.0
11459,\Oasis - Wonderwall,32.20607709750567,14409806840.0,0.0
11460,\Oasis - Wonderwall,32.229297052154195,14409804640.0,0.0
11461,\Oasis - Wonderwall,32.25251700680272,14608804040.0,19.481541950113375
11462,\Oasis - Wonderwall,32.27573696145125,14008804040.0,0.0
11463,\Oasis - Wonderwall,32.298956916099776,14009804040.0,0.0
11464,\Oasis - Wonderwall,32.3221768707483,13808606840.0,0.0
11465,\Oasis - Wonderwall,32.345396825396826,14409204040.0,0.0
11466,\Oasis - Wonderwall,32.36861678004535,15209404040.0,0.0
11467,\Oasis - Wonderwall,32.391836734693875,18010006640.0,0.0
11468,\Oasis - Wonderwall,32.41505668934241,18008406440.0,0.0
11469,\Oasis - Wonderwall,32.43827664399093,14209206440.0,0.0
11470,\Oasis - Wonderwall,32.46149659863946,17610004240.0,0.0
11471,\Oasis - Wonderwall,32.48471655328798,12210204040.0,0.0
11472,\Oasis - Wonderwall,32.507936507936506,12209204040.0,0.0
11473,\Oasis - Wonderwall,32.53115646258504,12608006440.0,0.0
11474,\Oasis - Wonderwall,32.55437641723356,12211606440.0,20.08526077097506
11475,\Oasis - Wonderwall,32.57759637188209,12011204040.0,0.0
11476,\Oasis - Wonderwall,32.60081632653061,12410806040.0,0.0
11477,\Oasis - Wonderwall,32.62403628117914,13408604240.0,0.0
11478,\Oasis - Wonderwall,32.64725623582766,12208404440.0,0.0
11479,\Oasis - Wonderwall,32.670476190476194,13608604640.0,0.0
11480,\Oasis - Wonderwall,32.69369614512472,12208406040.0,0.0
11481,\Oasis - Wonderwall,32.71691609977324,13808406040.0,0.0
11482,\Oasis - Wonderwall,32.74013605442177,13808406040.0,0.0
11483,\Oasis - Wonderwall,32.76335600907029,15408406040.0,0.0
11484,\Oasis - Wonderwall,32.786575963718825,13608406040.0,0.0
11485,\Oasis - Wonderwall,32.80979591836735,15608606040.0,0.0
11486,\Oasis - Wonderwall,32.833015873015874,15808006040.0,0.0
11487,\Oasis - Wonderwall,32.8562358276644,13808605640.0,0.0
11488,\Oasis - Wonderwall,32.879455782312924,15808204040.0,0.0
11489,\Oasis - Wonderwall,32.90267573696145,15408204040.0,0.0
11490,\Oasis - Wonderwall,32.92589569160998,15408204040.0,0.0
11491,\Oasis - Wonderwall,32.949115646258505,13208205640.0,0.0
11492,\Oasis - Wonderwall,32.97233560090703,12208204040.0,0.0
11493,\Oasis - Wonderwall,32.995555555555555,13408205640.0,0.0
11494,\Oasis - Wonderwall,33.01877551020408,13408205640.0,0.0
11495,\Oasis - Wonderwall,33.04199546485261,13408206240.0,0.0
11496,\Oasis - Wonderwall,33.065215419501136,12808206240.0,0.0
11497,\Oasis - Wonderwall,33.08843537414966,13408207640.0,0.0
11498,\Oasis - Wonderwall,33.111655328798186,12408806240.0,0.0
11499,\Oasis - Wonderwall,33.13487528344671,12808207640.0,0.0
11500,\Oasis - Wonderwall,33.158095238095235,12211805640.0,0.0
11501,\Oasis - Wonderwall,33.18131519274377,12208605640.0,0.0
11502,\Oasis - Wonderwall,33.20453514739229,12208204040.0,0.0
11503,\Oasis - Wonderwall,33.22775510204082,12208204040.0,0.0
11504,\Oasis - Wonderwall,33.25097505668934,12209204040.0,0.0
11505,\Oasis - Wonderwall,33.274195011337866,13411204040.0,0.0
11506,\Oasis - Wonderwall,33.2974149659864,12211204040.0,0.0
11507,\Oasis - Wonderwall,33.32063492063492,12211204040.0,0.0
11508,\Oasis - Wonderwall,33.34385487528345,12211204240.0,19.644081632653062
11509,\Oasis - Wonderwall,33.36707482993197,12210204240.0,0.0
11510,\Oasis - Wonderwall,33.3902947845805,12209204040.0,0.0
11511,\Oasis - Wonderwall,33.41351473922902,12211205040.0,0.0
11512,\Oasis - Wonderwall,33.436734693877554,12411204040.0,0.0
11513,\Oasis - Wonderwall,33.45995464852608,13010604640.0,0.0
11514,\Oasis - Wonderwall,33.483174603174604,13008804440.0,0.0
11515,\Oasis - Wonderwall,33.50639455782313,12208804440.0,19.597641723356006
11516,\Oasis - Wonderwall,33.52961451247165,13208804440.0,0.0
11517,\Oasis - Wonderwall,33.552834467120185,12208804040.0,0.0
11518,\Oasis - Wonderwall,33.57605442176871,12208604040.0,18.877823129251702
11519,\Oasis - Wonderwall,33.599274376417235,13208804040.0,0.0
11520,\Oasis - Wonderwall,33.62249433106576,12208804440.0,19.713741496598637
11521,\Oasis - Wonderwall,33.645714285714284,12208804440.0,19.73696145124716
11522,\Oasis - Wonderwall,33.668934240362816,12208804440.0,19.760181405895693
11523,\Oasis - Wonderwall,33.69215419501134,12211204040.0,0.0
11524,\Oasis - Wonderwall,33.715374149659866,12211204040.0,0.0
11525,\Oasis - Wonderwall,33.73859410430839,12211204440.0,0.0
11526,\Oasis - Wonderwall,33.761814058956915,12210204440.0,0.0
11527,\Oasis - Wonderwall,33.78503401360544,12410204040.0,0.0
11528,\Oasis - Wonderwall,33.80825396825397,13010204440.0,0.0
11529,\Oasis - Wonderwall,33.8314739229025,12210205440.0,0.0
11530,\Oasis - Wonderwall,33.85469387755102,12208004040.0,0.0
11531,\Oasis - Wonderwall,33.877913832199546,12210204040.0,0.0
11532,\Oasis - Wonderwall,33.90113378684807,12209204040.0,0.0
11533,\Oasis - Wonderwall,33.9243537414966,12208604440.0,0.0
11534,\Oasis - Wonderwall,33.94757369614513,12209204640.0,0.0
11535,\Oasis - Wonderwall,33.97079365079365,13211404240.0,0.0
11536,\Oasis - Wonderwall,33.99401360544218,12212005640.0,0.0
11537,\Oasis - Wonderwall,34.0172335600907,12209204040.0,0.0
11538,\Oasis - Wonderwall,34.04045351473923,12210005640.0,0.0
11539,\Oasis - Wonderwall,34.06367346938776,12209204040.0,0.0
11540,\Oasis - Wonderwall,34.08689342403628,12210204040.0,0.0
11541,\Oasis - Wonderwall,34.11011337868481,12209804040.0,0.0
11542,\Oasis - Wonderwall,34.13333333333333,14808204040.0,0.0
11543,\Oasis - Wonderwall,34.15655328798186,14609404240.0,0.0
11544,\Oasis - Wonderwall,34.17977324263039,14409807240.0,0.0
11545,\Oasis - Wonderwall,34.202993197278914,14809604440.0,0.0
11546,\Oasis - Wonderwall,34.22621315192744,14809607040.0,0.0
11547,\Oasis - Wonderwall,34.249433106575964,15208606640.0,0.0
11548,\Oasis - Wonderwall,34.27265306122449,14809404040.0,0.0
11549,\Oasis - Wonderwall,34.29587301587301,14209806440.0,0.0
11550,\Oasis - Wonderwall,34.319092970521545,14409206440.0,0.0
11551,\Oasis - Wonderwall,34.34231292517007,15808204440.0,0.0
11552,\Oasis - Wonderwall,34.365532879818595,16408007840.0,0.0
11553,\Oasis - Wonderwall,34.38875283446712,16208404640.0,0.0
11554,\Oasis - Wonderwall,34.411972789115644,12408205240.0,0.0
11555,\Oasis - Wonderwall,34.435192743764176,13408404840.0,0.0
11556,\Oasis - Wonderwall,34.4584126984127,14808204840.0,0.0
11557,\Oasis - Wonderwall,34.481632653061226,14008606040.0,0.0
11558,\Oasis - Wonderwall,34.50485260770975,14808406440.0,0.0
11559,\Oasis - Wonderwall,34.528072562358275,14209006440.0,0.0
11560,\Oasis - Wonderwall,34.5512925170068,14408406440.0,0.0
11561,\Oasis - Wonderwall,34.57451247165533,13608406440.0,0.0
11562,\Oasis - Wonderwall,34.59773242630386,14209006440.0,0.0
11563,\Oasis - Wonderwall,34.62095238095238,13609006440.0,0.0
11564,\Oasis - Wonderwall,34.644172335600906,13809206640.0,0.0
11565,\Oasis - Wonderwall,34.66739229024943,17208606440.0,0.0
11566,\Oasis - Wonderwall,34.69061224489796,13408806640.0,0.0
11567,\Oasis - Wonderwall,34.71383219954649,13609005240.0,0.0
11568,\Oasis - Wonderwall,34.73705215419501,13609005240.0,0.0
11569,\Oasis - Wonderwall,34.76027210884354,13608205240.0,0.0
11570,\Oasis - Wonderwall,34.78349206349206,16608205240.0,0.0
11571,\Oasis - Wonderwall,34.80671201814059,16608205240.0,0.0
11572,\Oasis - Wonderwall,34.82993197278912,16609005240.0,0.0
11573,\Oasis - Wonderwall,34.853151927437644,12208205240.0,0.0
11574,\Oasis - Wonderwall,34.87637188208617,12408405240.0,0.0
11575,\Oasis - Wonderwall,34.89959183673469,16808405440.0,0.0
11576,\Oasis - Wonderwall,34.92281179138322,14608405440.0,0.0
11577,\Oasis - Wonderwall,34.94603174603175,14608406040.0,0.0
11578,\Oasis - Wonderwall,34.969251700680275,16808405440.0,0.0
11579,\Oasis - Wonderwall,34.9924716553288,14608406040.0,0.0
11580,\Oasis - Wonderwall,35.015691609977324,14408406040.0,0.0
11581,\Oasis - Wonderwall,35.03891156462585,14408406040.0,0.0
11582,\Oasis - Wonderwall,35.062131519274374,14608404640.0,0.0
11583,\Oasis - Wonderwall,35.085351473922906,14608406040.0,0.0
11584,\Oasis - Wonderwall,35.10857142857143,12208206040.0,0.0
11585,\Oasis - Wonderwall,35.131791383219955,12408404640.0,0.0
11586,\Oasis - Wonderwall,35.15501133786848,13008405240.0,0.0
11587,\Oasis - Wonderwall,35.178231292517005,16608806040.0,0.0
11588,\Oasis - Wonderwall,35.20145124716554,15009006440.0,0.0
11589,\Oasis - Wonderwall,35.22467120181406,14409006840.0,0.0
11590,\Oasis - Wonderwall,35.247891156462586,14409004640.0,0.0
11591,\Oasis - Wonderwall,35.27111111111111,14408404640.0,0.0
11592,\Oasis - Wonderwall,35.29433106575964,14408404640.0,0.0
11593,\Oasis - Wonderwall,35.31755102040817,14610004640.0,0.0
11594,\Oasis - Wonderwall,35.34077097505669,14610004640.0,0.0
11595,\Oasis - Wonderwall,35.36399092970522,14010004640.0,0.0
11596,\Oasis - Wonderwall,35.38721088435374,17010004640.0,0.0
11597,\Oasis - Wonderwall,35.41043083900227,14610004640.0,0.0
11598,\Oasis - Wonderwall,35.43365079365079,14410204640.0,0.0
11599,\Oasis - Wonderwall,35.45687074829932,14408604640.0,0.0
11600,\Oasis - Wonderwall,35.48009070294785,14408604640.0,0.0
11601,\Oasis - Wonderwall,35.50331065759637,14408804840.0,0.0
11602,\Oasis - Wonderwall,35.5265306122449,14408204040.0,0.0
11603,\Oasis - Wonderwall,35.54975056689342,14410004240.0,0.0
11604,\Oasis - Wonderwall,35.572970521541954,15008204240.0,0.0
11605,\Oasis - Wonderwall,35.59619047619048,14408404240.0,0.0
11606,\Oasis - Wonderwall,35.619410430839004,14608404240.0,0.0
11607,\Oasis - Wonderwall,35.64263038548753,14408404240.0,0.0
11608,\Oasis - Wonderwall,35.66585034013605,14608404240.0,0.0
11609,\Oasis - Wonderwall,35.68907029478458,14608404240.0,0.0
11610,\Oasis - Wonderwall,35.71229024943311,14408404240.0,0.0
11611,\Oasis - Wonderwall,35.735510204081635,15008404240.0,0.0
11612,\Oasis - Wonderwall,35.75873015873016,14208404240.0,0.0
11613,\Oasis - Wonderwall,35.781950113378684,14408404240.0,0.0
11614,\Oasis - Wonderwall,35.80517006802721,14608604240.0,0.0
11615,\Oasis - Wonderwall,35.82839002267574,14208404240.0,0.0
11616,\Oasis - Wonderwall,35.851609977324266,14009404240.0,0.0
11617,\Oasis - Wonderwall,35.87482993197279,12208404640.0,0.0
11618,\Oasis - Wonderwall,35.898049886621315,13608204640.0,0.0
11619,\Oasis - Wonderwall,35.92126984126984,13608406040.0,0.0
11620,\Oasis - Wonderwall,35.944489795918365,14409204440.0,0.0
11621,\Oasis - Wonderwall,35.9677097505669,14009204240.0,0.0
11622,\Oasis - Wonderwall,35.99092970521542,14008204240.0,0.0
11623,\Oasis - Wonderwall,36.014149659863946,13609204240.0,0.0
11624,\Oasis - Wonderwall,36.03736961451247,15408205440.0,0.0
11625,\Oasis - Wonderwall,36.060589569161,14208404240.0,0.0
11626,\Oasis - Wonderwall,36.08380952380953,16208005640.0,0.0
11627,\Oasis - Wonderwall,36.10702947845805,14608806240.0,0.0
11628,\Oasis - Wonderwall,36.13024943310658,14208406040.0,0.0
11629,\Oasis - Wonderwall,36.1534693877551,14009406440.0,0.0
11630,\Oasis - Wonderwall,36.17668934240363,14608806440.0,0.0
11631,\Oasis - Wonderwall,36.19990929705215,14008606440.0,26.86548752834467
11632,\Oasis - Wonderwall,36.22312925170068,16208604040.0,0.0
11633,\Oasis - Wonderwall,36.24634920634921,12208604040.0,21.5481179138322
11634,\Oasis - Wonderwall,36.26956916099773,12409804040.0,0.0
11635,\Oasis - Wonderwall,36.29278911564626,15008606840.0,0.0
11636,\Oasis - Wonderwall,36.31600907029478,14409804640.0,0.0
11637,\Oasis - Wonderwall,36.33922902494332,15408606240.0,0.0
11638,\Oasis - Wonderwall,36.36244897959184,15408606240.0,0.0
11639,\Oasis - Wonderwall,36.38566893424037,15609204040.0,0.0
11640,\Oasis - Wonderwall,36.40888888888889,17408807040.0,0.0
11641,\Oasis - Wonderwall,36.43210884353741,16609004240.0,0.0
11642,\Oasis - Wonderwall,36.45532879818594,16808804840.0,0.0
11643,\Oasis - Wonderwall,36.47854875283447,13408805240.0,0.0
11644,\Oasis - Wonderwall,36.501768707483,14008806640.0,0.0
11645,\Oasis - Wonderwall,36.52498866213152,14008805240.0,0.0
11646,\Oasis - Wonderwall,36.548208616780045,13808606640.0,0.0
11647,\Oasis - Wonderwall,36.57142857142857,14008605240.0,0.0
11648,\Oasis - Wonderwall,36.5946485260771,14008806640.0,0.0
11649,\Oasis - Wonderwall,36.617868480725626,12209206640.0,0.0
11650,\Oasis - Wonderwall,36.64108843537415,12208804640.0,0.0
11651,\Oasis - Wonderwall,36.66430839002268,12208805240.0,0.0
11652,\Oasis - Wonderwall,36.6875283446712,12208804040.0,0.0
11653,\Oasis - Wonderwall,36.710748299319725,12209204840.0,0.0
11654,\Oasis - Wonderwall,36.73396825396826,16211206240.0,0.0
11655,\Oasis - Wonderwall,36.75718820861678,12209204040.0,0.0
11656,\Oasis - Wonderwall,36.78040816326531,12209204040.0,0.0
11657,\Oasis - Wonderwall,36.80362811791383,12411204040.0,0.0
11658,\Oasis - Wonderwall,36.82684807256236,12210204040.0,0.0
11659,\Oasis - Wonderwall,36.85006802721089,12208204040.0,0.0
11660,\Oasis - Wonderwall,36.87328798185941,18008206440.0,0.0
11661,\Oasis - Wonderwall,36.89650793650794,12608604040.0,0.0
11662,\Oasis - Wonderwall,36.91972789115646,14008005440.0,0.0
11663,\Oasis - Wonderwall,36.94294784580499,13608204840.0,0.0
11664,\Oasis - Wonderwall,36.96616780045352,13608205440.0,0.0
11665,\Oasis - Wonderwall,36.98938775510205,13608405240.0,0.0
11666,\Oasis - Wonderwall,37.01260770975057,14008805640.0,0.0
11667,\Oasis - Wonderwall,37.03582766439909,13808805240.0,0.0
11668,\Oasis - Wonderwall,37.05904761904762,14208606440.0,0.0
11669,\Oasis - Wonderwall,37.08226757369614,14408804440.0,0.0
11670,\Oasis - Wonderwall,37.10548752834468,14408604040.0,0.0
11671,\Oasis - Wonderwall,37.1287074829932,14608804040.0,24.357732426303855
11672,\Oasis - Wonderwall,37.15192743764173,14608804040.0,24.380952380952387
11673,\Oasis - Wonderwall,37.17514739229025,14610007040.0,0.0
11674,\Oasis - Wonderwall,37.19836734693877,14608807040.0,0.0
11675,\Oasis - Wonderwall,37.221587301587306,15208807040.0,0.0
11676,\Oasis - Wonderwall,37.24480725623583,15208807040.0,0.0
11677,\Oasis - Wonderwall,37.26802721088436,17408607040.0,0.0
11678,\Oasis - Wonderwall,37.29124716553288,17408607040.0,0.0
11679,\Oasis - Wonderwall,37.314467120181405,15008607440.0,0.0
11680,\Oasis - Wonderwall,37.33768707482993,15409605040.0,0.0
11681,\Oasis - Wonderwall,37.36090702947846,14808607040.0,0.0
11682,\Oasis - Wonderwall,37.384126984126986,13411805240.0,0.0
11683,\Oasis - Wonderwall,37.40734693877551,17211405440.0,0.0
11684,\Oasis - Wonderwall,37.43056689342404,12209406840.0,0.0
11685,\Oasis - Wonderwall,37.45378684807256,13409607440.0,0.0
11686,\Oasis - Wonderwall,37.47700680272109,14409806840.0,0.0
11687,\Oasis - Wonderwall,37.50022675736962,14408607440.0,0.0
11688,\Oasis - Wonderwall,37.52344671201814,12208406840.0,0.0
11689,\Oasis - Wonderwall,37.54666666666667,17608406840.0,0.0
11690,\Oasis - Wonderwall,37.56988662131519,17808006240.0,0.0
11691,\Oasis - Wonderwall,37.59310657596372,12608006440.0,0.0
11692,\Oasis - Wonderwall,37.61632653061225,13008806440.0,37.45378684807257
11693,\Oasis - Wonderwall,37.63954648526077,16208206440.0,0.0
11694,\Oasis - Wonderwall,37.6627664399093,14008006440.0,0.0
11695,\Oasis - Wonderwall,37.68598639455782,16808006440.0,0.0
11696,\Oasis - Wonderwall,37.70920634920635,15008004640.0,0.0
11697,\Oasis - Wonderwall,37.73242630385488,14008204640.0,0.0
11698,\Oasis - Wonderwall,37.75564625850341,14408404840.0,0.0
11699,\Oasis - Wonderwall,37.77886621315193,14208004840.0,0.0
11700,\Oasis - Wonderwall,37.80208616780045,14808406440.0,0.0
11701,\Oasis - Wonderwall,37.82530612244898,14009604440.0,0.0
11702,\Oasis - Wonderwall,37.8485260770975,14008206440.0,33.66893424036281
11703,\Oasis - Wonderwall,37.87174603174604,14009606440.0,0.0
11704,\Oasis - Wonderwall,37.89496598639456,14009604440.0,0.0
11705,\Oasis - Wonderwall,37.918185941043085,13808204440.0,0.0
11706,\Oasis - Wonderwall,37.94140589569161,14408204440.0,0.0
11707,\Oasis - Wonderwall,37.96462585034013,14209604440.0,0.0
11708,\Oasis - Wonderwall,37.987845804988666,12410206440.0,0.0
11709,\Oasis - Wonderwall,38.01106575963719,12211204040.0,0.0
11710,\Oasis - Wonderwall,38.03428571428572,12210206440.0,0.0
11711,\Oasis - Wonderwall,38.05750566893424,18008604640.0,0.0
11712,\Oasis - Wonderwall,38.080725623582765,17808804640.0,0.0
11713,\Oasis - Wonderwall,38.10394557823129,17811604040.0,0.0
11714,\Oasis - Wonderwall,38.12716553287982,12611804040.0,0.0
11715,\Oasis - Wonderwall,38.15038548752835,12008406040.0,35.851609977324266
11716,\Oasis - Wonderwall,38.17360544217687,12408806240.0,0.0
11717,\Oasis - Wonderwall,38.1968253968254,17608206240.0,0.0
11718,\Oasis - Wonderwall,38.22004535147392,14008206240.0,0.0
11719,\Oasis - Wonderwall,38.24326530612245,13808206240.0,0.0
11720,\Oasis - Wonderwall,38.26648526077098,13808206240.0,0.0
11721,\Oasis - Wonderwall,38.2897052154195,13808204640.0,0.0
11722,\Oasis - Wonderwall,38.31292517006803,13808204640.0,0.0
11723,\Oasis - Wonderwall,38.33614512471655,12808205640.0,0.0
11724,\Oasis - Wonderwall,38.35936507936508,16008205640.0,0.0
11725,\Oasis - Wonderwall,38.38258503401361,16008205640.0,0.0
11726,\Oasis - Wonderwall,38.40580498866213,14008205640.0,0.0
11727,\Oasis - Wonderwall,38.42902494331066,14608405840.0,0.0
11728,\Oasis - Wonderwall,38.45224489795918,16408405840.0,0.0
11729,\Oasis - Wonderwall,38.47546485260771,12408204640.0,0.0
11730,\Oasis - Wonderwall,38.49868480725624,12210204040.0,0.0
11731,\Oasis - Wonderwall,38.52190476190477,12208804040.0,0.0
11732,\Oasis - Wonderwall,38.54512471655329,12208204640.0,0.0
11733,\Oasis - Wonderwall,38.56834467120181,12208204640.0,0.0
11734,\Oasis - Wonderwall,38.59156462585034,12209206240.0,29.210702947845803
11735,\Oasis - Wonderwall,38.61478458049887,12208804040.0,0.0
11736,\Oasis - Wonderwall,38.6380045351474,12211804040.0,0.0
11737,\Oasis - Wonderwall,38.66122448979592,12210204040.0,0.0
