id,time,hash
\Adele - Rolling in the Deep,1.1609977324263039,12008004240.0
\Adele - Rolling in the Deep,1.18421768707483,12009204040.0
\Adele - Rolling in the Deep,1.207437641723356,12008004240.0
\Adele - Rolling in the Deep,1.2306575963718822,12208404440.0
\Adele - Rolling in the Deep,1.253877551020408,12208204040.0
\Adele - Rolling in the Deep,1.2770975056689342,15208204240.0
\Adele - Rolling in the Deep,1.3003174603174603,16609604840.0
\Adele - Rolling in the Deep,1.3235374149659864,15408004240.0
\Adele - Rolling in the Deep,1.3467573696145125,14609606040.0
\Adele - Rolling in the Deep,1.3699773242630386,17209804440.0
\Adele - Rolling in the Deep,1.3931972789115648,17809604040.0
\Adele - Rolling in the Deep,1.4164172335600906,15011805440.0
\Adele - Rolling in the Deep,1.4396371882086167,12008204840.0
\Adele - Rolling in the Deep,1.4628571428571429,12208004040.0
\Adele - Rolling in the Deep,1.486077097505669,12408604440.0
\Adele - Rolling in the Deep,1.509297052154195,12210404840.0
\Adele - Rolling in the Deep,1.5325170068027212,12608404240.0
\Adele - Rolling in the Deep,1.5557369614512473,12408404640.0
\Adele - Rolling in the Deep,1.5789569160997732,13008204240.0
\Adele - Rolling in the Deep,1.6021768707482993,12609604240.0
\Adele - Rolling in the Deep,1.6253968253968254,12411205440.0
\Adele - Rolling in the Deep,1.6486167800453515,14610204240.0
\Adele - Rolling in the Deep,1.6718367346938776,15210604240.0
\Adele - Rolling in the Deep,1.6950566893424037,12811606040.0
\Adele - Rolling in the Deep,1.7182766439909298,12008206040.0
\Adele - Rolling in the Deep,1.7414965986394557,12608004240.0
\Adele - Rolling in the Deep,1.7647165532879818,14408204040.0
\Adele - Rolling in the Deep,1.787936507936508,12208004040.0
\Adele - Rolling in the Deep,1.811156462585034,12808204240.0
\Adele - Rolling in the Deep,1.8343764172335602,13008204040.0
\Adele - Rolling in the Deep,1.8575963718820863,15408004040.0
\Adele - Rolling in the Deep,1.8808163265306124,15411204240.0
\Adele - Rolling in the Deep,1.9040362811791383,13809006040.0
\Adele - Rolling in the Deep,1.9272562358276644,14608005240.0
\Adele - Rolling in the Deep,1.9504761904761905,15009806040.0
\Adele - Rolling in the Deep,1.9736961451247166,13011605440.0
\Adele - Rolling in the Deep,1.9969160997732427,12408204240.0
\Adele - Rolling in the Deep,2.020136054421769,13608204240.0
\Adele - Rolling in the Deep,2.043356009070295,12008004040.0
\Adele - Rolling in the Deep,2.066575963718821,15408804040.0
\Adele - Rolling in the Deep,2.089795918367347,12008204240.0
\Adele - Rolling in the Deep,2.1130158730158732,12808204240.0
\Adele - Rolling in the Deep,2.1362358276643993,12009004440.0
\Adele - Rolling in the Deep,2.159455782312925,12208605440.0
\Adele - Rolling in the Deep,2.182675736961451,17008404040.0
\Adele - Rolling in the Deep,2.2058956916099772,16810204240.0
\Adele - Rolling in the Deep,2.2291156462585033,15409605240.0
\Adele - Rolling in the Deep,2.2523356009070294,15009605640.0
\Adele - Rolling in the Deep,2.2755555555555556,17010405240.0
\Adele - Rolling in the Deep,2.2987755102040817,14208206040.0
\Adele - Rolling in the Deep,2.3219954648526078,12608006040.0
\Adele - Rolling in the Deep,2.345215419501134,12808204040.0
\Adele - Rolling in the Deep,2.36843537414966,12208204240.0
\Adele - Rolling in the Deep,2.391655328798186,12408004040.0
\Adele - Rolling in the Deep,2.414875283446712,12808204240.0
\Adele - Rolling in the Deep,2.4380952380952383,12208405640.0
\Adele - Rolling in the Deep,2.4613151927437644,16808404240.0
\Adele - Rolling in the Deep,2.48453514739229,13008206040.0
\Adele - Rolling in the Deep,2.507755102040816,14609605240.0
\Adele - Rolling in the Deep,2.5309750566893423,15008004240.0
\Adele - Rolling in the Deep,2.5541950113378684,14611606040.0
\Adele - Rolling in the Deep,2.5774149659863945,17808005040.0
\Adele - Rolling in the Deep,2.6006349206349206,17008204240.0
\Adele - Rolling in the Deep,2.6238548752834467,17411004240.0
\Adele - Rolling in the Deep,2.647074829931973,17608004040.0
\Adele - Rolling in the Deep,2.670294784580499,13008004240.0
\Adele - Rolling in the Deep,2.693514739229025,12408204240.0
\Adele - Rolling in the Deep,2.716734693877551,12408404240.0
\Adele - Rolling in the Deep,2.7399546485260773,13208405440.0
\Adele - Rolling in the Deep,2.7631746031746034,15808204040.0
\Adele - Rolling in the Deep,2.7863945578231295,15410605840.0
\Adele - Rolling in the Deep,2.809614512471655,14609604840.0
\Adele - Rolling in the Deep,2.8328344671201813,15010004640.0
\Adele - Rolling in the Deep,2.8560544217687074,12809805640.0
\Adele - Rolling in the Deep,2.8792743764172335,12408004240.0
\Adele - Rolling in the Deep,2.9024943310657596,12608204440.0
\Adele - Rolling in the Deep,2.9257142857142857,13008204240.0
\Adele - Rolling in the Deep,2.948934240362812,13210004640.0
\Adele - Rolling in the Deep,2.972154195011338,13608404240.0
\Adele - Rolling in the Deep,2.995374149659864,14208204240.0
\Adele - Rolling in the Deep,3.01859410430839,12808204240.0
\Adele - Rolling in the Deep,3.0418140589569163,12408004240.0
\Adele - Rolling in the Deep,3.0650340136054424,14609606040.0
\Adele - Rolling in the Deep,3.0882539682539685,17610004040.0
\Adele - Rolling in the Deep,3.1114739229024946,13009605840.0
\Adele - Rolling in the Deep,3.1346938775510207,18010004240.0
\Adele - Rolling in the Deep,3.1579138321995464,17808004040.0
\Adele - Rolling in the Deep,3.1811337868480725,12008204440.0
\Adele - Rolling in the Deep,3.2043537414965986,12008205240.0
\Adele - Rolling in the Deep,3.2275736961451247,12011005040.0
\Adele - Rolling in the Deep,3.250793650793651,12211004240.0
\Adele - Rolling in the Deep,3.274013605442177,13208004640.0
\Adele - Rolling in the Deep,3.297233560090703,12008004040.0
\Adele - Rolling in the Deep,3.320453514739229,12008404240.0
\Adele - Rolling in the Deep,3.3436734693877552,17611804240.0
\Adele - Rolling in the Deep,3.3668934240362813,14609605240.0
\Adele - Rolling in the Deep,3.3901133786848074,13009605240.0
\Adele - Rolling in the Deep,3.4133333333333336,16208004240.0
\Adele - Rolling in the Deep,3.4365532879818597,12610004040.0
\Adele - Rolling in the Deep,3.4597732426303858,12008204040.0
\Adele - Rolling in the Deep,3.4829931972789114,12208204040.0
\Adele - Rolling in the Deep,3.5062131519274375,13208204440.0
\Adele - Rolling in the Deep,3.5294331065759637,12008004040.0
\Adele - Rolling in the Deep,3.5526530612244898,12608004240.0
\Adele - Rolling in the Deep,3.575873015873016,12008204240.0
\Adele - Rolling in the Deep,3.599092970521542,12609204240.0
\Adele - Rolling in the Deep,3.622312925170068,12610604240.0
\Adele - Rolling in the Deep,3.645532879818594,14609604240.0
\Adele - Rolling in the Deep,3.6687528344671203,15009605240.0
\Adele - Rolling in the Deep,3.6919727891156464,13410005440.0
\Adele - Rolling in the Deep,3.7151927437641725,17609204040.0
\Adele - Rolling in the Deep,3.7384126984126986,13008004240.0
\Adele - Rolling in the Deep,3.7616326530612247,13208004040.0
\Adele - Rolling in the Deep,3.784852607709751,12008004040.0
\Adele - Rolling in the Deep,3.8080725623582765,13208604240.0
\Adele - Rolling in the Deep,3.8312925170068026,12809604240.0
\Adele - Rolling in the Deep,3.8545124716553287,12608404040.0
\Adele - Rolling in the Deep,3.877732426303855,12008204240.0
\Adele - Rolling in the Deep,3.900952380952381,15408004240.0
\Adele - Rolling in the Deep,3.924172335600907,13609404840.0
\Adele - Rolling in the Deep,3.947392290249433,14609605440.0
\Adele - Rolling in the Deep,3.9706122448979593,14409404240.0
\Adele - Rolling in the Deep,3.9938321995464854,13410205440.0
\Adele - Rolling in the Deep,4.017052154195011,12808204040.0
\Adele - Rolling in the Deep,4.040272108843538,12208204040.0
\Adele - Rolling in the Deep,4.063492063492063,12008004040.0
\Adele - Rolling in the Deep,4.08671201814059,12410004040.0
\Adele - Rolling in the Deep,4.1099319727891155,13408004040.0
\Adele - Rolling in the Deep,4.133151927437642,12408204240.0
\Adele - Rolling in the Deep,4.156371882086168,13608204240.0
\Adele - Rolling in the Deep,4.179591836734694,14408004440.0
\Adele - Rolling in the Deep,4.20281179138322,13210604240.0
\Adele - Rolling in the Deep,4.2260317460317465,18009605440.0
\Adele - Rolling in the Deep,4.249251700680272,17609204240.0
\Adele - Rolling in the Deep,4.272471655328799,14609604240.0
\Adele - Rolling in the Deep,4.295691609977324,13009604040.0
\Adele - Rolling in the Deep,4.31891156462585,12008204240.0
\Adele - Rolling in the Deep,4.342131519274377,12208204840.0
\Adele - Rolling in the Deep,4.365351473922902,12408404040.0
\Adele - Rolling in the Deep,4.388571428571429,15608604440.0
\Adele - Rolling in the Deep,4.4117913832199545,14408404240.0
\Adele - Rolling in the Deep,4.435011337868481,13608604240.0
\Adele - Rolling in the Deep,4.458231292517007,14008604440.0
\Adele - Rolling in the Deep,4.481451247165533,13809004240.0
\Adele - Rolling in the Deep,4.504671201814059,13209205640.0
\Adele - Rolling in the Deep,4.527891156462585,15208804040.0
\Adele - Rolling in the Deep,4.551111111111111,16409404040.0
\Adele - Rolling in the Deep,4.574331065759638,13210806040.0
\Adele - Rolling in the Deep,4.597551020408163,13011206040.0
\Adele - Rolling in the Deep,4.62077097505669,13011206040.0
\Adele - Rolling in the Deep,4.6439909297052155,13011006040.0
\Adele - Rolling in the Deep,4.667210884353741,12411006040.0
\Adele - Rolling in the Deep,4.690430839002268,12409806040.0
\Adele - Rolling in the Deep,4.713650793650793,13011206040.0
\Adele - Rolling in the Deep,4.73687074829932,17209806040.0
\Adele - Rolling in the Deep,4.760090702947846,17009806040.0
\Adele - Rolling in the Deep,4.783310657596372,17811404040.0
\Adele - Rolling in the Deep,4.806530612244898,16009604240.0
\Adele - Rolling in the Deep,4.829750566893424,14609204440.0
\Adele - Rolling in the Deep,4.85297052154195,16610404440.0
\Adele - Rolling in the Deep,4.876190476190477,15810204640.0
\Adele - Rolling in the Deep,4.899410430839002,16210404840.0
\Adele - Rolling in the Deep,4.922630385487529,14810805040.0
\Adele - Rolling in the Deep,4.9458503401360545,15010805040.0
\Adele - Rolling in the Deep,4.96907029478458,16011005040.0
\Adele - Rolling in the Deep,4.992290249433107,15210205040.0
\Adele - Rolling in the Deep,5.015510204081632,13609405040.0
\Adele - Rolling in the Deep,5.038730158730159,16009804440.0
\Adele - Rolling in the Deep,5.061950113378685,16009804440.0
\Adele - Rolling in the Deep,5.085170068027211,15809604440.0
\Adele - Rolling in the Deep,5.108390022675737,15809604440.0
\Adele - Rolling in the Deep,5.131609977324263,15809604440.0
\Adele - Rolling in the Deep,5.154829931972789,15609604440.0
\Adele - Rolling in the Deep,5.178049886621316,15411004240.0
\Adele - Rolling in the Deep,5.201269841269841,17011004440.0
\Adele - Rolling in the Deep,5.224489795918368,17210804440.0
\Adele - Rolling in the Deep,5.2477097505668935,13610804440.0
\Adele - Rolling in the Deep,5.27092970521542,12011404440.0
\Adele - Rolling in the Deep,5.294149659863946,12211404640.0
\Adele - Rolling in the Deep,5.317369614512471,16611804840.0
\Adele - Rolling in the Deep,5.340589569160998,17011404840.0
\Adele - Rolling in the Deep,5.363809523809524,16611605040.0
\Adele - Rolling in the Deep,5.38702947845805,15810804240.0
\Adele - Rolling in the Deep,5.410249433106576,16810804240.0
\Adele - Rolling in the Deep,5.433469387755102,16011004240.0
\Adele - Rolling in the Deep,5.456689342403628,16011005040.0
\Adele - Rolling in the Deep,5.479909297052155,15211005040.0
\Adele - Rolling in the Deep,5.50312925170068,16211005040.0
\Adele - Rolling in the Deep,5.526349206349207,16611405240.0
\Adele - Rolling in the Deep,5.5495691609977325,16011605440.0
\Adele - Rolling in the Deep,5.572789115646259,15410805440.0
\Adele - Rolling in the Deep,5.596009070294785,16211805440.0
\Adele - Rolling in the Deep,5.61922902494331,16208005440.0
\Adele - Rolling in the Deep,5.642448979591837,16011606240.0
\Adele - Rolling in the Deep,5.6656689342403626,17611406240.0
\Adele - Rolling in the Deep,5.688888888888889,17208006240.0
\Adele - Rolling in the Deep,5.712108843537415,17811205640.0
\Adele - Rolling in the Deep,5.735328798185941,17011405640.0
\Adele - Rolling in the Deep,5.758548752834467,17811205640.0
\Adele - Rolling in the Deep,5.7817687074829935,16810606240.0
\Adele - Rolling in the Deep,5.804988662131519,16010606240.0
\Adele - Rolling in the Deep,5.828208616780046,16411006440.0
\Adele - Rolling in the Deep,5.851428571428571,15611005440.0
\Adele - Rolling in the Deep,5.874648526077098,15609206440.0
\Adele - Rolling in the Deep,5.897868480725624,15610005440.0
\Adele - Rolling in the Deep,5.92108843537415,15610006240.0
\Adele - Rolling in the Deep,5.944308390022676,12208006240.0
\Adele - Rolling in the Deep,5.9675283446712015,14210804240.0
\Adele - Rolling in the Deep,5.990748299319728,12409604640.0
\Adele - Rolling in the Deep,6.013968253968254,17409004240.0
\Adele - Rolling in the Deep,6.03718820861678,12209004040.0
\Adele - Rolling in the Deep,6.060408163265306,16009606440.0
\Adele - Rolling in the Deep,6.0836281179138325,16609606440.0
\Adele - Rolling in the Deep,6.106848072562358,15809406240.0
\Adele - Rolling in the Deep,6.130068027210885,16609406440.0
\Adele - Rolling in the Deep,6.15328798185941,17009206240.0
\Adele - Rolling in the Deep,6.176507936507937,16809604440.0
\Adele - Rolling in the Deep,6.199727891156463,16609405840.0
\Adele - Rolling in the Deep,6.222947845804989,16609404440.0
\Adele - Rolling in the Deep,6.246167800453515,16808004240.0
\Adele - Rolling in the Deep,6.269387755102041,16008404640.0
\Adele - Rolling in the Deep,6.292607709750567,15808804440.0
\Adele - Rolling in the Deep,6.315827664399093,16008605440.0
\Adele - Rolling in the Deep,6.339047619047619,16011205440.0
\Adele - Rolling in the Deep,6.362267573696145,16210805440.0
\Adele - Rolling in the Deep,6.3854875283446715,15811005240.0
\Adele - Rolling in the Deep,6.408707482993197,16209205240.0
\Adele - Rolling in the Deep,6.431927437641724,16209206440.0
\Adele - Rolling in the Deep,6.455147392290249,16409404640.0
\Adele - Rolling in the Deep,6.478367346938776,16608804040.0
\Adele - Rolling in the Deep,6.501587301587302,17808804240.0
\Adele - Rolling in the Deep,6.524807256235828,18009404040.0
\Adele - Rolling in the Deep,6.548027210884354,17409204240.0
\Adele - Rolling in the Deep,6.57124716553288,16808404040.0
\Adele - Rolling in the Deep,6.594467120181406,17408804040.0
\Adele - Rolling in the Deep,6.617687074829932,17209004240.0
\Adele - Rolling in the Deep,6.640907029478458,17408806240.0
\Adele - Rolling in the Deep,6.664126984126984,17208804240.0
\Adele - Rolling in the Deep,6.6873469387755105,17208804040.0
\Adele - Rolling in the Deep,6.710566893424036,17408004040.0
\Adele - Rolling in the Deep,6.733786848072563,17011604040.0
\Adele - Rolling in the Deep,6.757006802721088,17209004040.0
\Adele - Rolling in the Deep,6.780226757369615,17209004040.0
\Adele - Rolling in the Deep,6.8034467120181406,17009404040.0
\Adele - Rolling in the Deep,6.826666666666667,17609404240.0
\Adele - Rolling in the Deep,6.849886621315193,17209604240.0
\Adele - Rolling in the Deep,6.873106575963719,16609606040.0
\Adele - Rolling in the Deep,6.896326530612245,17009804040.0
\Adele - Rolling in the Deep,6.9195464852607715,18009404040.0
\Adele - Rolling in the Deep,6.942766439909297,16609204040.0
\Adele - Rolling in the Deep,6.965986394557823,14810204040.0
\Adele - Rolling in the Deep,6.989206349206349,16411404240.0
\Adele - Rolling in the Deep,7.012426303854875,15610604240.0
\Adele - Rolling in the Deep,7.035646258503402,14809804240.0
\Adele - Rolling in the Deep,7.058866213151927,14810204240.0
\Adele - Rolling in the Deep,7.082086167800454,17011406840.0
\Adele - Rolling in the Deep,7.1053061224489795,17211404240.0
\Adele - Rolling in the Deep,7.128526077097506,16211605440.0
\Adele - Rolling in the Deep,7.151746031746032,16408804040.0
\Adele - Rolling in the Deep,7.174965986394558,16008404240.0
\Adele - Rolling in the Deep,7.198185941043084,16209404240.0
\Adele - Rolling in the Deep,7.2214058956916105,16209404240.0
\Adele - Rolling in the Deep,7.244625850340136,16408604240.0
\Adele - Rolling in the Deep,7.267845804988662,16408604240.0
\Adele - Rolling in the Deep,7.291065759637188,16408606040.0
\Adele - Rolling in the Deep,7.314285714285714,16608806040.0
\Adele - Rolling in the Deep,7.337505668934241,15811404440.0
\Adele - Rolling in the Deep,7.360725623582766,16209404240.0
\Adele - Rolling in the Deep,7.383945578231293,14810604240.0
\Adele - Rolling in the Deep,7.4071655328798185,14410604240.0
\Adele - Rolling in the Deep,7.430385487528345,14810605040.0
\Adele - Rolling in the Deep,7.453605442176871,14810605040.0
\Adele - Rolling in the Deep,7.476825396825397,16809205040.0
\Adele - Rolling in the Deep,7.500045351473923,16409405240.0
\Adele - Rolling in the Deep,7.5232653061224495,16609605240.0
\Adele - Rolling in the Deep,7.546485260770975,16809605240.0
\Adele - Rolling in the Deep,7.569705215419502,16009806240.0
\Adele - Rolling in the Deep,7.592925170068027,16008806240.0
\Adele - Rolling in the Deep,7.616145124716553,17610606240.0
\Adele - Rolling in the Deep,7.63936507936508,16008405240.0
\Adele - Rolling in the Deep,7.662585034013605,18011406640.0
\Adele - Rolling in the Deep,7.685804988662132,16811407040.0
\Adele - Rolling in the Deep,7.7090249433106575,16811606240.0
\Adele - Rolling in the Deep,7.732244897959184,16411206040.0
\Adele - Rolling in the Deep,7.75546485260771,15609806640.0
\Adele - Rolling in the Deep,7.778684807256236,15809004840.0
\Adele - Rolling in the Deep,7.801904761904762,15809004840.0
\Adele - Rolling in the Deep,7.8251247165532885,15810205440.0
\Adele - Rolling in the Deep,7.848344671201814,13009605240.0
\Adele - Rolling in the Deep,7.871564625850341,15409804840.0
\Adele - Rolling in the Deep,7.894784580498866,15410405640.0
\Adele - Rolling in the Deep,7.918004535147393,15410405640.0
\Adele - Rolling in the Deep,7.9412244897959186,14210405640.0
\Adele - Rolling in the Deep,7.964444444444444,13610404240.0
\Adele - Rolling in the Deep,7.987664399092971,14010604240.0
\Adele - Rolling in the Deep,8.010884353741497,17208404240.0
\Adele - Rolling in the Deep,8.034104308390022,16208404240.0
\Adele - Rolling in the Deep,8.057324263038549,16408404240.0
\Adele - Rolling in the Deep,8.080544217687075,16808604240.0
\Adele - Rolling in the Deep,8.103764172335602,16608804240.0
\Adele - Rolling in the Deep,8.126984126984127,16808604240.0
\Adele - Rolling in the Deep,8.150204081632653,16408604240.0
\Adele - Rolling in the Deep,8.17342403628118,16408604240.0
\Adele - Rolling in the Deep,8.196643990929706,16008604240.0
\Adele - Rolling in the Deep,8.219863945578231,16208604240.0
\Adele - Rolling in the Deep,8.243083900226758,16209004240.0
\Adele - Rolling in the Deep,8.266303854875284,16209004240.0
\Adele - Rolling in the Deep,8.289523809523809,16208604240.0
\Adele - Rolling in the Deep,8.312743764172335,15808804440.0
\Adele - Rolling in the Deep,8.335963718820862,15808804440.0
\Adele - Rolling in the Deep,8.359183673469389,16208004040.0
\Adele - Rolling in the Deep,8.382403628117913,16008804440.0
\Adele - Rolling in the Deep,8.40562358276644,18008604440.0
\Adele - Rolling in the Deep,8.428843537414966,17208804040.0
\Adele - Rolling in the Deep,8.452063492063493,15608604240.0
\Adele - Rolling in the Deep,8.475283446712018,12608604440.0
\Adele - Rolling in the Deep,8.498503401360544,18008605240.0
\Adele - Rolling in the Deep,8.52172335600907,13008205640.0
\Adele - Rolling in the Deep,8.544943310657597,17210206240.0
\Adele - Rolling in the Deep,8.568163265306122,15608606440.0
\Adele - Rolling in the Deep,8.591383219954649,15808804240.0
\Adele - Rolling in the Deep,8.614603174603175,16408606240.0
\Adele - Rolling in the Deep,8.6378231292517,16208404240.0
\Adele - Rolling in the Deep,8.661043083900227,16008204040.0
\Adele - Rolling in the Deep,8.684263038548753,16208404240.0
\Adele - Rolling in the Deep,8.70748299319728,12608404240.0
\Adele - Rolling in the Deep,8.730702947845804,17008406640.0
\Adele - Rolling in the Deep,8.753922902494331,17608604240.0
\Adele - Rolling in the Deep,8.777142857142858,17809006640.0
\Adele - Rolling in the Deep,8.800362811791384,17809006040.0
\Adele - Rolling in the Deep,8.823582766439909,17408005440.0
\Adele - Rolling in the Deep,8.846802721088435,18010204240.0
\Adele - Rolling in the Deep,8.870022675736962,17409804240.0
\Adele - Rolling in the Deep,8.893242630385489,17612004440.0
\Adele - Rolling in the Deep,8.916462585034013,17812004440.0
\Adele - Rolling in the Deep,8.93968253968254,12012004240.0
\Adele - Rolling in the Deep,8.962902494331066,17209204440.0
\Adele - Rolling in the Deep,8.986122448979591,17412004240.0
\Adele - Rolling in the Deep,9.009342403628118,17411804440.0
\Adele - Rolling in the Deep,9.032562358276644,12608406040.0
\Adele - Rolling in the Deep,9.05578231292517,15408604240.0
\Adele - Rolling in the Deep,9.079002267573696,12808007240.0
\Adele - Rolling in the Deep,9.102222222222222,14608004040.0
\Adele - Rolling in the Deep,9.125442176870749,17609604040.0
\Adele - Rolling in the Deep,9.148662131519275,17609206240.0
\Adele - Rolling in the Deep,9.1718820861678,17809005040.0
\Adele - Rolling in the Deep,9.195102040816327,17608604240.0
\Adele - Rolling in the Deep,9.218321995464853,16811605040.0
\Adele - Rolling in the Deep,9.24154195011338,13008604240.0
\Adele - Rolling in the Deep,9.264761904761905,16808204440.0
\Adele - Rolling in the Deep,9.287981859410431,13008004440.0
\Adele - Rolling in the Deep,9.311201814058958,15208804440.0
\Adele - Rolling in the Deep,9.334421768707482,17808404240.0
\Adele - Rolling in the Deep,9.357641723356009,17808804840.0
\Adele - Rolling in the Deep,9.380861678004536,17009005240.0
\Adele - Rolling in the Deep,9.404081632653062,16609405640.0
\Adele - Rolling in the Deep,9.427301587301587,16609406040.0
\Adele - Rolling in the Deep,9.450521541950113,16808806240.0
\Adele - Rolling in the Deep,9.47374149659864,15209006240.0
\Adele - Rolling in the Deep,9.496961451247167,15209006240.0
\Adele - Rolling in the Deep,9.520181405895691,15209006240.0
\Adele - Rolling in the Deep,9.543401360544218,15409806240.0
\Adele - Rolling in the Deep,9.566621315192744,16209006240.0
\Adele - Rolling in the Deep,9.58984126984127,13009806240.0
\Adele - Rolling in the Deep,9.613061224489796,16810804240.0
\Adele - Rolling in the Deep,9.636281179138322,17009004240.0
\Adele - Rolling in the Deep,9.659501133786849,13208804240.0
\Adele - Rolling in the Deep,9.682721088435374,13009404240.0
\Adele - Rolling in the Deep,9.7059410430839,13208004240.0
\Adele - Rolling in the Deep,9.729160997732427,16209406240.0
\Adele - Rolling in the Deep,9.752380952380953,15609607440.0
\Adele - Rolling in the Deep,9.775600907029478,15609607840.0
\Adele - Rolling in the Deep,9.798820861678005,16609407440.0
\Adele - Rolling in the Deep,9.822040816326531,17208605440.0
\Adele - Rolling in the Deep,9.845260770975058,16409005040.0
\Adele - Rolling in the Deep,9.868480725623582,16808405240.0
\Adele - Rolling in the Deep,9.891700680272109,17209605440.0
\Adele - Rolling in the Deep,9.914920634920636,16809605440.0
\Adele - Rolling in the Deep,9.93814058956916,17209605440.0
\Adele - Rolling in the Deep,9.961360544217687,17208605440.0
\Adele - Rolling in the Deep,9.984580498866213,17209605440.0
\Adele - Rolling in the Deep,10.00780045351474,17208607440.0
\Adele - Rolling in the Deep,10.031020408163265,17009405440.0
\Adele - Rolling in the Deep,10.054240362811791,17208605440.0
\Adele - Rolling in the Deep,10.077460317460318,16808405440.0
\Adele - Rolling in the Deep,10.100680272108844,12011205440.0
\Adele - Rolling in the Deep,10.12390022675737,16209805640.0
\Adele - Rolling in the Deep,10.147120181405896,15409805640.0
\Adele - Rolling in the Deep,10.170340136054422,16209805640.0
\Adele - Rolling in the Deep,10.193560090702949,16209807240.0
\Adele - Rolling in the Deep,10.216780045351474,16010405640.0
\Adele - Rolling in the Deep,10.24,15410404040.0
\Adele - Rolling in the Deep,10.263219954648527,15409804040.0
\Adele - Rolling in the Deep,10.286439909297052,15611404040.0
\Adele - Rolling in the Deep,10.309659863945578,15809004040.0
\Adele - Rolling in the Deep,10.332879818594105,16009204240.0
\Adele - Rolling in the Deep,10.356099773242631,16409404240.0
\Adele - Rolling in the Deep,10.379319727891156,16409604240.0
\Adele - Rolling in the Deep,10.402539682539683,17409404240.0
\Adele - Rolling in the Deep,10.425759637188209,16809404240.0
\Adele - Rolling in the Deep,10.448979591836736,17209604240.0
\Adele - Rolling in the Deep,10.47219954648526,18008804240.0
\Adele - Rolling in the Deep,10.495419501133787,16808604440.0
\Adele - Rolling in the Deep,10.518639455782314,16408004440.0
\Adele - Rolling in the Deep,10.54185941043084,15408004240.0
\Adele - Rolling in the Deep,10.565079365079365,17609204240.0
\Adele - Rolling in the Deep,10.588299319727891,16409606040.0
\Adele - Rolling in the Deep,10.611519274376418,16209406040.0
\Adele - Rolling in the Deep,10.634739229024943,16808405840.0
\Adele - Rolling in the Deep,10.65795918367347,16609005840.0
\Adele - Rolling in the Deep,10.681179138321996,16409807440.0
\Adele - Rolling in the Deep,10.704399092970522,16209607240.0
